segment_id,is_main,dist_along_line,dist_from_terminus,longitude,latitude,class
34,0,4000.0,54218.87631469874,-140.5739767865478,60.272480181459485,Black
35,0,0.0,47854.50667249534,-140.86053278644525,60.266998360838905,Red
35,0,500.0,47861.46318021158,-140.85181796434327,60.26604933033772,Red
35,0,1000.0,48096.43312886487,-140.84309297710874,60.26715407535266,Red
35,0,1500.0,48440.0925698003,-140.83517817091166,60.26932970815056,Red
35,0,2000.0,48689.33525489835,-140.82653668172748,60.270510059712905,Red
35,0,2500.0,48942.295437062916,-140.81784872781358,60.271683498448546,Red
35,0,3000.0,49218.6627055385,-140.80926644269107,60.273054678829645,Red
35,0,3500.0,49408.43718502293,-140.80028011539946,60.273526257594256,Black
35,0,4000.0,49795.437981350115,-140.79289284614435,60.276043136566585,Black
35,0,4500.0,50134.47417271912,-140.7847537881109,60.27797703702054,Black
35,0,5000.0,50530.526449187775,-140.77734538885923,60.28053645748447,Black
35,0,5500.0,50967.65765178031,-140.7707265071007,60.283591666450164,Black
35,0,6000.0,51390.824455211026,-140.76377146073426,60.286449730167874,Black
35,0,6500.0,51724.47664050065,-140.7555292514654,60.28823590938939,Black
35,0,7000.0,51909.79696820617,-140.74647887796692,60.28845439712972,Black
36,0,0.0,50577.588124563845,-140.5294915938854,60.22001800000372,Black
36,0,500.0,50251.63553437707,-140.53837433487865,60.21953681264913,Black
36,0,1000.0,49914.49615834289,-140.54727734897978,60.21891090969447,Black
36,0,1500.0,49457.38924776474,-140.554822924051,60.21650595173732,Black
36,0,2000.0,49006.15269147731,-140.56245689078816,60.21418550078451,Red
36,0,2500.0,48660.29566652243,-140.57133228281378,60.2133952806464,Red
36,0,3000.0,48378.675111286866,-140.58038166526603,60.213317650916224,Red
36,0,3500.0,48040.786026124246,-140.58921995316905,60.21253814214019,Red
36,0,4000.0,47709.18082702485,-140.59807412446753,60.211800322707504,Red
36,0,4500.0,47434.21811575818,-140.60712274815512,60.211686250351605,Red
36,0,5000.0,47176.36846821584,-140.61617499418804,60.21171280470726,Red
36,0,5500.0,46932.08568466848,-140.6252234862441,60.211837940280795,Red
36,0,6000.0,46751.44649473895,-140.63407600138393,60.21252167958953,Red
36,0,6500.0,46518.657044043066,-140.64312157848053,60.21267628458406,Red
36,0,7000.0,46283.51113075595,-140.65217190777045,60.21276430137059,Red
37,0,0.0,44789.91524380706,-140.820877150039,60.23346046873228,Red
37,0,500.0,44353.461946438256,-140.8224977772118,60.22962531488317,Red
37,0,1000.0,44154.41222719064,-140.83144087985252,60.22908101583593,Red
37,0,1500.0,43811.38293166519,-140.83931856249947,60.22700677871033,Red
37,0,2000.0,43626.95019859629,-140.84827375595358,60.226520290121876,Red
37,0,2500.0,43372.73729265916,-140.85676799293992,60.22528391385801,Red
37,0,3000.0,43196.30419633982,-140.86574208968887,60.22478580788274,Red
37,0,3500.0,43066.43132856595,-140.87479252411393,60.224677514997985,Red
37,0,4000.0,42862.46657030679,-140.88365392626469,60.223818709355434,Red
37,0,4500.0,42520.74339092584,-140.8913559650027,60.221531374240605,Red
37,0,5000.0,42116.22965262678,-140.8980875904253,60.21854209535236,Red
37,0,5500.0,41704.925343144794,-140.90463273684966,60.21545314972798,Red
37,0,6000.0,41292.228750445,-140.91110307726944,60.21232627633699,Red
37,0,6500.0,40879.17294352514,-140.9175207288816,60.209173310527774,Red
37,0,7000.0,40466.6987073779,-140.92390617695796,60.20600473114772,Red
37,0,7500.0,40057.95616689753,-140.93032891797728,60.202854915801936,Red
37,0,8000.0,39654.08642108044,-140.93681028742296,60.19973489821317,Red
37,0,8500.0,39259.209897833825,-140.9434287536536,60.19668670867067,Red
38,0,0.0,47813.89587323338,-140.76704094798907,60.25319839298126,Red
38,0,500.0,47416.583170358,-140.7743040655869,60.25069005814845,Red
38,0,1000.0,47045.23650345838,-140.78193366618106,60.24847184441908,Red
38,0,1500.0,46586.73904513698,-140.78790687632664,60.24513919631819,Red
38,0,2000.0,46089.72566026727,-140.79110429747132,60.24098094771704,Red
38,0,2500.0,45601.73980904027,-140.79212027693248,60.23654680998873,Red
38,0,3000.0,45144.25066957682,-140.79138171854424,60.23210352726657,Red
38,0,3500.0,44748.84620468172,-140.78852224032818,60.22787525841054,Red
38,0,4000.0,44444.564815259386,-140.78361449847458,60.22413023250913,Red
38,0,4500.0,44221.45652468354,-140.77739650407747,60.22088546533213,Red
38,0,5000.0,44036.8929268567,-140.77070498872476,60.21787621832453,Red
38,0,5500.0,43997.35483282909,-140.76271257145103,60.21595944176342,Red
38,0,6000.0,43839.54318709779,-140.75582650646822,60.21307032439048,Red
38,0,6500.0,43746.64163563056,-140.74831607926276,60.21063065464359,Red
38,0,7000.0,43569.05688563895,-140.74180478055519,60.20752613040232,Red
38,0,7500.0,43330.50561656573,-140.73629966416283,60.20399685191444,Red
38,0,8000.0,42975.50583972753,-140.73320172673894,60.19982274084474,Red
38,0,8500.0,42523.4951566399,-140.7331955875026,60.19537352213231,Red
38,0,9000.0,42028.82931166761,-140.736160360871,60.19117770857202,Red
38,0,9500.0,41547.65344196433,-140.74192838848575,60.187755170149316,Red
38,0,10000.0,41105.231464059136,-140.74576168339766,60.184272227169124,Red
39,0,0.0,58393.204179368506,-140.63279113927956,60.32868995826991,Black
39,0,500.0,58037.94111486927,-140.62966528226042,60.32453661033807,Black
39,0,1000.0,57649.39823022328,-140.62741823871144,60.32023190744133,Black
39,0,1500.0,57410.708802504865,-140.62199867389654,60.316666738585,Black
39,0,2000.0,57087.53281405628,-140.6182595337608,60.31262236187715,Black
39,0,2500.0,56857.75203050841,-140.6128186276613,60.3090775476885,Black
39,0,3000.0,56564.818818703396,-140.6087247569507,60.305193666357404,Black
39,0,3500.0,56365.713673552695,-140.60285513195362,60.30178418463504,Black
39,0,4000.0,56186.93743275377,-140.5967421532972,60.29847955399678,Black
39,0,4500.0,55980.67035443591,-140.59111087184206,60.294981334306684,Black
39,0,5000.0,55712.498737985115,-140.58659699281048,60.29111009400199,Black
39,0,5500.0,55376.3602873519,-140.58355083038862,60.286904842155955,Black
39,0,6000.0,54978.5136703342,-140.58217121131253,60.28249333835161,Black
39,0,6500.0,54539.88366276568,-140.58218061346616,60.278025426087495,Black
39,0,7000.0,54089.82691050601,-140.58267357002543,60.27356219881337,Black
39,0,7500.0,53619.47087744377,-140.58418062204493,60.26916183167068,Black
39,0,8000.0,53122.9038137371,-140.58882016032032,60.265353924547895,Black
39,0,8500.0,52635.03632662689,-140.59484903186436,60.26201678189541,Black
39,0,9000.0,52154.76695189579,-140.60127337668635,60.25886279563935,Black
39,0,9500.0,51684.88631962226,-140.60808233341024,60.25591496353972,Black
39,0,10000.0,51244.70700594368,-140.61557951588247,60.25344773610782,Black
39,0,10500.0,50769.469134877545,-140.62214578566338,60.25036739671012,Black
39,0,11000.0,50299.70016719582,-140.62888487745388,60.247383132594656,Black
40,0,0.0,48157.923033897874,-140.94502051909362,60.27714947329197,Red
40,0,500.0,47678.179637079535,-140.9477586740208,60.27299530697489,Red
40,0,1000.0,47242.15722431559,-140.95297547311716,60.26938038284229,Red
40,0,1500.0,46758.024233887954,-140.95411173084014,60.265087750020356,Red
40,0,2000.0,46388.94903211791,-140.94897554036544,60.26145328984226,Red
40,0,2500.0,45952.7167615037,-140.94581871089827,60.25732057657695,Red
40,0,3000.0,45457.746732262916,-140.9460349780389,60.25287073928526,Red
40,0,3500.0,44984.9914632535,-140.94976602363414,60.24884825785957,Red
40,0,4000.0,44523.727598022146,-140.95378792970882,60.24494296790946,Red
40,0,4500.0,44024.28972250464,-140.95516122991634,60.24052730462228,Red
40,0,5000.0,43524.82577836549,-140.95590146456797,60.23607234752414,Red
40,0,5500.0,43026.5592305535,-140.95628372881822,60.23160581920994,Red
40,0,6000.0,42529.46306021178,-140.95645063885135,60.227135932180666,Red
40,0,6500.0,42033.458842588945,-140.956461087432,60.2226653042823,Red
40,0,7000.0,41538.048163478794,-140.9564034763427,60.21819476954263,Red
40,0,7500.0,41043.475028861445,-140.95625406512144,60.21372477499346,Red
40,0,8000.0,40550.21382437365,-140.9559691405298,60.209256408546324,Red
40,0,8500.0,40060.12426123008,-140.95539070506823,60.2047953030825,Red
40,0,9000.0,39582.33043313107,-140.9540074710858,60.200387215627266,Red
40,0,9500.0,39115.88295950587,-140.95209143149864,60.196038676455935,Red
40,0,10000.0,38627.92104964869,-140.9514307576088,60.1915809992312,Red
40,0,10500.0,38135.8605965505,-140.95116109254965,60.187112596788495,Red
40,0,11000.0,37641.98753453512,-140.95110574301341,60.182642092238105,Red
40,0,11500.0,37147.99269177742,-140.95108212943472,60.17817142850111,Red
40,0,12000.0,36655.04291359582,-140.9509609665248,60.17370117210493,Red
40,0,12500.0,36165.84991494484,-140.95051487247375,60.16923750809489,Red
40,0,13000.0,35697.75031541083,-140.94911255172119,60.16488486184166,Red
40,0,13500.0,35243.045845624365,-140.94677966447108,60.16056938714695,Red
40,0,14000.0,34807.10500573184,-140.9437718738481,60.15635386430354,Red
40,0,14500.0,34401.722890858626,-140.93989866451508,60.15232070270913,Red
40,0,15000.0,34044.01138816522,-140.93492421032877,60.14859195353095,Red
40,0,15500.0,33731.23889751419,-140.92914588384917,60.14515738202932,Red
40,0,16000.0,33458.16916669563,-140.92279246179203,60.14198124640479,Red
40,0,16500.0,33207.36391021604,-140.91618801735092,60.13893137759638,Red
40,0,17000.0,32977.9534332972,-140.90937164920285,60.13599965655145,Red
41,1,0.0,50375.21474844545,-140.92380190521916,60.29574044755807,Black
41,1,500.0,50846.961720111816,-140.9210285555312,60.29980415439442,Black
41,1,1000.0,51329.09082691972,-140.91835438012774,60.30396762033479,Black
41,1,1500.0,51820.31426091685,-140.9164496183173,60.30826868694451,Black
41,1,2000.0,52069.04479558711,-140.90833266688486,60.30990804971625,Black
41,1,2500.0,52168.880707697455,-140.89926657693553,60.31009028457727,Black
41,1,3000.0,52207.59034183032,-140.89024061185498,60.30967878385773,Black
41,1,3500.0,52057.1186252577,-140.8823885157409,60.30761061544934,Black
41,1,4000.0,52019.780840887266,-140.87379456244355,60.306462918308,Black
41,1,4500.0,51973.16198900434,-140.86518851388576,60.305186680624914,Black
41,1,5000.0,51862.35689557103,-140.8569571173542,60.303319750843045,Black
41,1,5500.0,51812.29147479808,-140.84833468134266,60.301923530140975,Black
41,1,6000.0,51723.23932541818,-140.84000564770665,60.30015870869022,Black
41,1,6500.0,51578.15334961079,-140.83218829501578,60.29789626881024,Black
41,1,7000.0,51557.155906807006,-140.8235538027078,60.29663446266897,Black
41,1,7500.0,51464.9819117891,-140.8153714848168,60.29472865282991,Black
41,1,8000.0,51511.479832731384,-140.80644656127112,60.29396409301026,Black
41,1,8500.0,51630.82820488761,-140.79738015821135,60.29381205540025,Black
41,1,9000.0,51758.86003000731,-140.7883088033145,60.29369721679363,Black
41,1,9500.0,51815.203170680994,-140.77949334150537,60.29290776531631,Black
41,1,10000.0,51901.95206307635,-140.7705537915025,60.292340014282004,Black
41,1,10500.0,51924.46219277071,-140.76191797306626,60.29117288916568,Black
41,1,11000.0,52067.72618131094,-140.75285123357102,60.291029138206945,Black
41,1,11500.0,52157.06498502982,-140.7438953768605,60.290351407136804,Black
41,1,12000.0,52167.15935910661,-140.73529409715985,60.28893886219648,Black
41,1,12500.0,52124.53330211776,-140.72707747124824,60.28704758385365,Black
41,1,13000.0,52052.00685642038,-140.71914664601613,60.28487771485586,Black
41,1,13500.0,51941.22169522844,-140.71163629738442,60.282375935506,Black
41,1,14000.0,51769.099957360704,-140.7048927881842,60.27939071861101,Black
41,1,14500.0,51651.70600680021,-140.6975487127921,60.27677049223285,Black
41,1,15000.0,51577.569287013364,-140.68980750415977,60.274442052825414,Black
41,1,15500.0,51535.07374689336,-140.68182416204093,60.27232316378265,Black
41,1,16000.0,51550.711106687835,-140.67344849587212,60.27063929468188,Black
41,1,16500.0,51508.041952698615,-140.6656121497794,60.268455827452954,Black
41,1,17000.0,51467.080164829145,-140.65794684565986,60.26628154124499,Black
41,1,17500.0,51311.196317102454,-140.65140461944782,60.26318757348738,Black
41,1,18000.0,51136.62630769934,-140.6451765076134,60.259939377622786,Black
41,1,18500.0,50930.29648519689,-140.63948510078944,60.25646341365927,Black
41,1,19000.0,50614.17105640023,-140.63595149817434,60.25239204525952,Black
41,1,19500.0,50198.26159391055,-140.63499258771157,60.24795141767663,Black
41,1,20000.0,49756.90900300579,-140.63496385981898,60.24348146135516,Black
41,1,20500.0,49304.093678738864,-140.6354479380893,60.23901965701659,Red
41,1,21000.0,48831.61496849566,-140.63727482288402,60.23470723788163,Red
41,1,21500.0,48333.22454779317,-140.64129686138884,60.23071464489929,Red
41,1,22000.0,47833.81612462623,-140.6455302879246,60.22676819823564,Red
41,1,22500.0,47341.408353738756,-140.64853104613164,60.222563511529046,Red
41,1,23000.0,46845.54984394194,-140.6537004466986,60.218903731288165,Red
41,1,23500.0,46356.50714574442,-140.6595579457257,60.21549559187197,Red
41,1,24000.0,45872.22494780068,-140.66568529030263,60.2122046485935,Red
41,1,24500.0,45390.75145818736,-140.67193623682073,60.20897111685835,Red
41,1,25000.0,44911.47066254103,-140.67826937345458,60.20577704778606,Red
41,1,25500.0,44434.35167255513,-140.68467561047757,60.20261904334946,Red
41,1,26000.0,43960.586124472604,-140.69119443391986,60.19951845806057,Red
41,1,26500.0,43491.24660950917,-140.69785285940324,60.19649176610901,Red
41,1,27000.0,43028.01283836071,-140.70468830310793,60.19356365608383,Red
41,1,27500.0,42573.5404982826,-140.71175041142675,60.1907708612361,Red
41,1,28000.0,42132.19245211537,-140.7191046092595,60.188169833796195,Red
41,1,28500.0,41715.02012941597,-140.72688673793178,60.185898528245055,Red
41,1,29000.0,41344.78998287646,-140.7352456935259,60.184209336307866,Red
41,1,29500.0,41003.69305989211,-140.74385334072076,60.18283711118525,Red
41,1,30000.0,40688.96206494001,-140.75260831151914,60.18172395533429,Red
41,1,30500.0,40435.43825016844,-140.76157676632744,60.181218208599276,Red
41,1,31000.0,40119.176752224164,-140.77027083374358,60.17999930831893,Red
41,1,31500.0,39800.46965035537,-140.7789212198446,60.1787109089967,Red
41,1,32000.0,39546.87265226759,-140.7878629010212,60.178072052547556,Red
41,1,32500.0,39352.240517888386,-140.79690068496325,60.177971908603446,Red
41,1,33000.0,39152.76049306069,-140.80593176590295,60.177771906087145,Red
41,1,33500.0,38857.077591874564,-140.81457841569426,60.17653565992686,Red
41,1,34000.0,38567.016155902704,-140.82316040882864,60.17530159915011,Red
41,1,34500.0,38200.14114263312,-140.8309849890426,60.17317376977684,Red
41,1,35000.0,37857.54907259979,-140.83917431450877,60.1713072226464,Red
41,1,35500.0,37441.54375954461,-140.84627274826394,60.16854376100085,Red
41,1,36000.0,37007.21888234722,-140.85293002954492,60.16552001841824,Red
41,1,36500.0,36565.23690751893,-140.85934868516588,60.16237231281377,Red
41,1,37000.0,36120.045801792854,-140.8656363532727,60.15916079920643,Red
41,1,37500.0,35674.01184237012,-140.87185803212932,60.155918135271435,Red
41,1,38000.0,35227.03237654663,-140.87800910883342,60.15264299973133,Red
41,1,38500.0,34777.136528864925,-140.88402793367698,60.14930883570101,Red
41,1,39000.0,34308.996556664846,-140.88927407771382,60.14568721826913,Red
41,1,39500.0,33846.29419613201,-140.89476348730585,60.142140476122016,Red
41,1,40000.0,33373.69667916712,-140.89960928307272,60.138407998864736,Red
41,1,40500.0,32874.78730077179,-140.90171820957653,60.134069634427796,Red
41,1,41000.0,32382.62346920033,-140.90250818396953,60.12961924005573,Red
41,1,41500.0,31906.25504743895,-140.9022228500138,60.12516811201341,Red
41,1,42000.0,31483.74484885831,-140.89966231982328,60.12089505456385,Red
41,1,42500.0,31113.348154155276,-140.8957006695659,60.11688321940926,Red
41,1,43000.0,30786.084251997578,-140.89086807320987,60.11310806962425,Red
41,1,43500.0,30492.872827506304,-140.8854832754655,60.109520401746636,Red
41,1,44000.0,30226.650429961566,-140.8797347679179,60.10607497894287,Red
41,1,44500.0,29982.3513205175,-140.87373631376988,60.10273654673795,Red
41,1,45000.0,29756.42966821626,-140.86755897518012,60.099479022286566,Red
41,1,45500.0,29548.70211803074,-140.86121735226283,60.096299281801684,Red
41,1,46000.0,29347.369924137904,-140.85488609239545,60.093114771170974,Red
41,1,46500.0,29152.548670938133,-140.84856545147318,60.089925381170545,Red
41,1,47000.0,28963.985857798103,-140.84226077487583,60.086728534327634,Red
41,1,47500.0,28781.059998457193,-140.83598242920624,60.083519278031815,Red
41,1,48000.0,28601.603853857738,-140.82976228440813,60.08028265833956,Red
41,1,48500.0,28321.556107647364,-140.8256659036947,60.07649148497591,Red
41,1,49000.0,27877.0543004768,-140.82561760236135,60.07202492099209,Red
41,1,49500.0,27395.49588129982,-140.8274925176529,60.06766141123579,Red
41,1,50000.0,26898.019496212815,-140.83088440315512,60.063523353912245,Red
41,1,50500.0,26398.130922045315,-140.83498113218926,60.05954226402022,Red
41,1,51000.0,25899.301738361213,-140.83963265392845,60.05571469941275,Red
41,1,51500.0,25407.790383016203,-140.84512451923854,60.05217498269584,Red
41,1,52000.0,24924.20831282745,-140.8511199689242,60.048838458872204,Red
41,1,52500.0,24445.160908929833,-140.8573018609942,60.04558692943827,Red
41,1,53000.0,23969.22144737895,-140.86357980049982,60.042381281088396,Red
41,1,53500.0,23495.96956876411,-140.8699242953112,60.039208346308136,Red
41,1,54000.0,23027.85810551001,-140.87641437913092,60.03610930177001,Red
41,1,54500.0,22565.806333717883,-140.88305811664156,60.033091804781925,Red
41,1,55000.0,22109.887531347224,-140.88983378643147,60.03014783950819,Red
41,1,55500.0,21660.126426538085,-140.89672250423845,60.02726963498971,Red
41,1,56000.0,21216.722699839233,-140.90371279069268,60.02445280652323,Red
41,1,56500.0,20780.051830421213,-140.91079827317338,60.021695665921946,Red
41,1,57000.0,20350.14409336027,-140.9179654812929,60.01899159775073,Red
41,1,57500.0,19927.179839858032,-140.92520572306375,60.01633643032636,Red
41,1,58000.0,19508.212216801505,-140.93245190013346,60.01368551705561,Red
41,1,58500.0,19092.26978405462,-140.93968025476704,60.011023012282024,Red
41,1,59000.0,18679.123315600136,-140.94688248262972,60.00834347373616,Red
41,1,59500.0,18267.28226510556,-140.95402633866408,60.00562606634932,Red
41,1,60000.0,17847.813981141797,-140.96091656996472,60.002757456559,Red
41,1,60500.0,17444.3431149964,-140.96803857841414,60.0000305991613,Red
41,1,61000.0,17064.449262489656,-140.97547381478174,59.997515167343614,Red
41,1,61500.0,16693.947930506078,-140.98295246248696,59.99503279485862,Red
41,1,62000.0,16312.284472177598,-140.99015029242366,59.99235419731969,Red
41,1,62500.0,15921.107479406515,-140.9970735765743,59.989501820728506,Red
41,1,63000.0,15523.167821988132,-141.003753018099,59.98650938910964,Red
41,1,63500.0,15122.201969818163,-141.01025161583038,59.98342021102715,Red
41,1,64000.0,14718.944702234798,-141.01657676566023,59.980243479267955,Red
41,1,64500.0,14313.774463751106,-141.0227289879145,59.976984219026114,Red
41,1,65000.0,13899.061816265408,-141.0285186028766,59.973566027390774,Red
41,1,65500.0,13437.200486254815,-141.03206600629758,59.96958163604322,Red
41,1,66000.0,12960.528501741022,-141.0350896937866,59.96542798563206,Red
41,1,66500.0,12481.635481949279,-141.0382682550129,59.96124733309446,Red
41,1,67000.0,11999.236272850596,-141.0411442304139,59.95701180662097,Red
41,1,67500.0,11523.18197443595,-141.04429324324337,59.95282530393028,Red
41,1,68000.0,11061.471764410238,-141.04800322271782,59.948755377195106,Red
41,1,68500.0,10604.02313355922,-141.0517060676008,59.94469252047954,Red
41,1,69000.0,10113.927395322333,-141.05337076091612,59.940311371730736,Red
41,1,69500.0,9614.189814605388,-141.05334619448274,59.93584277405154,Red
41,1,70000.0,9129.163755858039,-141.05172272226866,59.93150423292442,Red
41,1,70500.0,8634.087355526754,-141.05078831198446,59.92707244728728,Red
41,1,71000.0,8168.7771496711775,-141.04772555507873,59.922874020766585,Red
41,1,71500.0,7691.1801715489555,-141.04549227235273,59.918550304064134,Red
41,1,72000.0,7211.090246811814,-141.0435558688613,59.914188657851575,Red
41,1,72500.0,6745.653890744918,-141.0409983730501,59.90990344722605,Red
41,1,73000.0,6290.35175789144,-141.03824233165176,59.905648825574715,Red
41,1,73500.0,5841.93528281755,-141.03550304828983,59.901391622556375,Red
41,1,74000.0,5394.637604136619,-141.03305001483065,59.89709176902151,Red
41,1,74500.0,4927.741286315586,-141.03185913828827,59.89267662523839,Red
41,1,75000.0,4478.505631609125,-141.03040628131708,59.888324981769564,Red
41,1,75500.0,4004.6457272922685,-141.03020006294528,59.883855321700274,Red
41,1,76000.0,3534.712760552405,-141.03015041845393,59.87938439077335,Red
41,1,76500.0,3065.7446562890786,-141.03049821431657,59.874918871563644,Red
41,1,77000.0,2586.735625896806,-141.03187528553343,59.87050384433586,Red
41,1,77500.0,2099.9383356181106,-141.03423035834828,59.86619490152104,Red
41,1,78000.0,1605.652887740046,-141.03762655969933,59.86206102363707,Red
41,1,78500.0,1106.4792187405997,-141.04209661850408,59.85819080265885,Red
41,1,79000.0,606.479218740679,-141.04694643119151,59.85443209156789,Red
41,1,79500.0,106.47921874073593,-141.0517951490863,59.85067320080939,Red
